t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
2.740000,1.488753264e-02,4.936726137e-02,2.643783875e-02,2.468112421e-02,3.413243963e-06,5.797290471e-02,0.000000000e+00,5.222742892e-03,1.338705e-15,2.501854e-17,8.228516e-18,2.276425e-03
2.750000,1.480920184e-02,4.910373039e-02,2.629684363e-02,2.454939865e-02,3.203020191e-06,5.770462107e-02,0.000000000e+00,5.167145867e-03,1.554374e-15,3.469447e-18,7.410742e-18,2.311834e-03
2.760000,1.473131306e-02,4.884160339e-02,2.615659754e-02,2.441837444e-02,3.002563032e-06,5.744434984e-02,0.000000000e+00,5.112139952e-03,1.558300e-15,2.709725e-17,7.961322e-18,2.275335e-03
2.770000,1.465386384e-02,4.858087291e-02,2.601709654e-02,2.428804786e-02,2.811793084e-06,5.719196006e-02,0.000000000e+00,5.057718872e-03,2.008409e-15,1.734723e-17,1.179740e-17,2.298324e-03
2.780000,1.457685173e-02,4.832153152e-02,2.587833668e-02,2.415841522e-02,2.630673862e-06,5.694732082e-02,0.000000000e+00,5.003876416e-03,2.221542e-15,1.734723e-17,1.467483e-17,2.392193e-03
2.790000,1.450027428e-02,4.806357181e-02,2.574031407e-02,2.402947281e-02,2.459216644e-06,5.671030141e-02,0.000000000e+00,4.950606440e-03,1.998835e-15,8.673617e-18,1.084202e-17,2.281514e-03
2.800000,1.442412906e-02,4.780698645e-02,2.560302482e-02,2.390121697e-02,2.297485633e-06,5.648077134e-02,0.000000000e+00,4.897902864e-03,1.998403e-15,4.049753e-17,1.108222e-17,2.312414e-03
2.810000,1.434841362e-02,4.755176811e-02,2.546646504e-02,2.377364407e-02,2.145603071e-06,5.625860048e-02,0.000000000e+00,4.845759675e-03,2.220644e-15,1.908196e-17,1.304652e-17,2.319294e-03
2.820000,1.427312553e-02,4.729790953e-02,2.533063091e-02,2.364675046e-02,2.003753579e-06,5.604365914e-02,0.000000000e+00,4.794170920e-03,1.334097e-15,4.443060e-17,6.605630e-18,2.293964e-03
2.830000,1.419826236e-02,4.704540346e-02,2.519551858e-02,2.352053253e-02,1.872186607e-06,5.583581809e-02,0.000000000e+00,4.743130712e-03,1.781202e-15,1.734723e-17,7.996680e-18,2.278885e-03
2.840000,1.412382169e-02,4.679424270e-02,2.506112424e-02,2.339498671e-02,1.751215216e-06,5.563494873e-02,0.000000000e+00,4.692633225e-03,2.001540e-15,1.482148e-17,1.304652e-17,2.327654e-03
2.850000,1.404980110e-02,4.654442009e-02,2.492744411e-02,2.327010942e-02,1.641208740e-06,5.544092311e-02,0.000000000e+00,4.642672694e-03,1.332351e-15,3.469447e-18,5.818439e-18,2.286724e-03
