t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
3.500000,1.804747254e-02,2.427702862e-02,6.006406575e-04,1.213821623e-02,1.047083436e-02,6.846861123e+00,1.488110519e+01,6.290869941e-02,2.221704e-15,6.485344e-19,1.871106e-20,1.372759e-02
3.550000,1.794141562e-02,2.412828198e-02,6.739932761e-03,1.206384835e-02,1.040538974e-02,6.092886338e+00,1.587622900e+01,6.216032286e-02,1.558907e-15,2.099428e-18,1.912430e-20,1.024577e-02
3.600000,1.760639067e-02,2.363451358e-02,1.406591441e-02,1.181698175e-02,1.019577320e-02,5.637784539e+00,1.700047614e+01,5.972554694e-02,1.565155e-15,6.651571e-18,1.445135e-19,1.387686e-02
3.650000,1.703918374e-02,2.281412847e-02,2.099628269e-02,1.140681685e-02,9.846843208e-03,5.095762098e+00,1.831205666e+01,5.578842030e-02,1.779987e-15,4.194195e-18,3.585061e-19,9.487352e-03
3.700000,1.624672259e-02,2.168195863e-02,2.767996598e-02,1.084076696e-02,9.363012139e-03,4.480784465e+00,1.979753492e+01,5.058103214e-02,2.223739e-15,3.276462e-18,6.009518e-19,9.487282e-03
3.750000,1.523746524e-02,2.025014093e-02,3.408841796e-02,1.012489747e-02,8.748961854e-03,3.801756986e+00,2.144588862e+01,4.437487767e-02,1.562704e-15,7.514702e-18,8.725344e-19,9.490753e-03
3.800000,1.402265619e-02,1.853542111e-02,4.006929615e-02,9.267577890e-03,8.012273733e-03,3.066656969e+00,2.323736565e+01,3.750014196e-02,1.341856e-15,9.624394e-18,4.681020e-19,1.330410e-02
3.850000,1.261471555e-02,1.655522173e-02,4.568621980e-02,8.277516335e-03,7.161409859e-03,2.283066584e+00,2.515938984e+01,3.032555615e-02,1.998626e-15,5.691803e-18,2.175550e-18,1.083753e-02
3.900000,1.102781845e-02,1.432688994e-02,5.090513998e-02,7.163383703e-03,6.205136648e-03,1.462422882e+00,2.719148104e+01,2.323406530e-02,1.780768e-15,3.836299e-18,2.400596e-18,1.368983e-02
3.950000,9.278417812e-03,1.187033702e-02,5.566493566e-02,5.935133663e-03,5.154206473e-03,6.248994132e-01,2.931118855e+01,1.662151070e-02,1.777291e-15,3.347008e-18,2.842576e-18,1.021701e-02
4.000000,7.384971234e-03,9.208212750e-03,5.990770742e-02,4.604090109e-03,4.022953240e-03,3.384177583e-01,3.149514699e+01,1.088219292e-02,1.554893e-15,6.171625e-18,1.999170e-18,1.274703e-02
4.050000,5.400305385e-03,6.390264200e-03,6.097808684e-02,3.195126664e-03,2.845893802e-03,9.726566497e-01,3.325309180e+01,6.263263958e-03,1.999018e-15,1.272726e-17,3.478013e-18,9.223623e-03
4.100000,3.655002323e-03,3.860149725e-03,4.970974741e-02,1.930073664e-03,1.850812835e-03,1.019687753e+00,3.353078024e+01,2.884891594e-03,1.112349e-15,3.610979e-18,1.359110e-18,1.374185e-02
4.150000,2.305553179e-03,1.900298488e-03,3.749144577e-02,9.501491018e-04,1.217687621e-03,9.242008048e-01,3.340622109e+01,1.161254929e-03,1.555374e-15,1.203163e-17,1.179693e-18,1.448174e-02
4.200000,1.295321408e-03,4.447059686e-04,2.780691514e-02,2.223529855e-04,9.926361775e-04,8.218296611e-01,3.326680987e+01,4.930903632e-04,1.333316e-15,3.856474e-18,1.340677e-18,9.029013e-03
4.250000,5.437601129e-04,6.513950444e-04,2.054527098e-02,3.256975184e-04,1.066728514e-03,7.324486569e-01,3.316280626e+01,3.516543492e-04,1.332958e-15,5.000020e-18,1.944788e-18,1.116065e-02
4.300000,6.171523041e-05,1.446778723e-03,1.515008092e-02,7.233892992e-04,1.237289969e-03,6.561529114e-01,3.308829992e+01,4.409274062e-04,1.556431e-15,1.078855e-17,3.621975e-19,9.229092e-03
4.350000,4.427936025e-04,2.034513348e-03,1.115126022e-02,1.017256499e-03,1.403441497e-03,5.911728409e-01,3.303591848e+01,6.119755080e-04,1.779744e-15,2.635761e-17,1.774566e-18,9.347962e-03
4.400000,7.527813410e-04,2.467084481e-03,8.190698294e-03,1.233541928e-03,1.539702678e-03,5.362809861e-01,3.300032399e+01,7.946906074e-04,1.336448e-15,8.546282e-18,2.529256e-18,9.820921e-03
4.450000,9.842665438e-04,2.784672505e-03,6.000174737e-03,1.392335803e-03,1.644769530e-03,4.909253601e-01,3.297749217e+01,9.593706970e-04,1.998604e-15,1.576474e-17,5.648383e-19,9.282473e-03
4.500000,1.156675233e-03,3.017188150e-03,4.380336609e-03,1.508593504e-03,1.723396762e-03,4.550069690e-01,3.296430673e+01,1.096209920e-03,2.229617e-15,1.004728e-17,5.488252e-18,1.058207e-02
4.550000,1.284906968e-03,3.186825115e-03,3.183579681e-03,1.593411884e-03,1.781142088e-03,4.285455435e-01,3.295831359e+01,1.204615747e-03,2.004627e-15,1.445514e-17,8.579027e-19,1.149399e-02
4.600000,1.380139590e-03,3.310043791e-03,2.300811146e-03,1.655021140e-03,1.822923592e-03,4.113083492e-01,3.295754149e+01,1.287795595e-03,1.332374e-15,9.374891e-18,5.662643e-19,9.640402e-03
4.650000,1.450730985e-03,3.399056555e-03,1.651511060e-03,1.699527460e-03,1.852727711e-03,4.025124209e-01,3.296037330e+01,1.350119433e-03,2.009648e-15,1.155073e-17,3.399539e-18,1.391012e-02
4.700000,1.502926856e-03,3.462930407e-03,1.176372574e-03,1.731464339e-03,1.873665554e-03,4.007281325e-01,3.296545826e+01,1.395916713e-03,1.776733e-15,1.994351e-18,1.997534e-18,9.647112e-03
