t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
13.350000,4.737176099e-05,1.557066363e-04,1.353773875e-04,7.785333492e-05,1.448361248e-04,1.945280319e-01,1.953045620e+01,1.818046322e-06,1.722613946e-02,2.667795e-15,7.177527e-18,4.935417e-18,1.340614e-02
13.400000,4.637087231e-05,1.547297948e-04,1.348103680e-04,7.736491425e-05,1.431477929e-04,1.917045191e-01,1.963173530e+01,1.786391336e-06,1.722119276e-02,2.667262e-15,5.229369e-18,3.402250e-18,8.641510e-03
13.450000,4.534915732e-05,1.539206139e-04,1.342754461e-04,7.696032353e-05,1.415010335e-04,1.890871930e-01,1.972960568e+01,1.757579270e-06,1.722005000e-02,2.444199e-15,3.533203e-17,7.817503e-18,8.568291e-03
13.500000,4.431091646e-05,1.532825545e-04,1.337466828e-04,7.664129354e-05,1.399001494e-04,1.867040972e-01,1.982365267e+01,1.731648219e-06,1.722262659e-02,2.445046e-15,1.039266e-17,2.101318e-18,8.635690e-03
13.550000,4.326057619e-05,1.528174752e-04,1.332006572e-04,7.640875388e-05,1.383485536e-04,1.845797550e-01,1.991348365e+01,1.708611726e-06,1.722880802e-02,2.444833e-15,6.766135e-18,3.640490e-18,8.841737e-03
13.600000,4.220264941e-05,1.525256627e-04,1.326171756e-04,7.626284890e-05,1.368487906e-04,1.827346561e-01,1.999872910e+01,1.688460856e-06,1.723845353e-02,2.664820e-15,1.803914e-17,1.230794e-18,8.602561e-03
13.650000,4.114170105e-05,1.524058890e-04,1.319797511e-04,7.620296002e-05,1.354025658e-04,1.811848473e-01,2.007904339e+01,1.671166099e-06,1.725139963e-02,2.221585e-15,1.873945e-17,3.071305e-18,8.696559e-03
13.700000,4.008231930e-05,1.524554311e-04,1.312758743e-04,7.622773465e-05,1.340107852e-04,1.799416491e-01,2.015410542e+01,1.656679105e-06,1.726746356e-02,2.886693e-15,1.380332e-17,3.094294e-18,8.533532e-03
13.750000,3.902909275e-05,1.526702206e-04,1.304971005e-04,7.633512190e-05,1.326736001e-04,1.790115167e-01,2.022361908e+01,1.644934247e-06,1.728644647e-02,1.777239e-15,2.515120e-17,2.338149e-18,1.384888e-02
13.800000,3.798659347e-05,1.530447974e-04,1.296389822e-04,7.652241495e-05,1.313904584e-04,1.783960545e-01,2.028731358e+01,1.635850034e-06,1.730813642e-02,2.443385e-15,2.401267e-17,2.570417e-18,8.653440e-03
