t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
5.700000,3.554091031e-03,8.017377105e-03,3.710587666e-03,4.008677816e-03,4.309502180e-03,1.433197689e+00,2.732852330e+01,2.840146854e-04,1.133242e-15,5.881682e-17,1.467081e-17,9.121235e-03
5.750000,3.554520532e-03,8.152219559e-03,3.838157416e-03,4.076098493e-03,4.404715728e-03,1.564519821e+00,2.680725379e+01,2.954945227e-04,2.222735e-15,4.781939e-17,8.847517e-18,8.830251e-03
5.800000,3.555823746e-03,8.287944253e-03,3.868800190e-03,4.143960267e-03,4.499924525e-03,1.673959027e+00,2.637043449e+01,3.068576268e-04,2.224916e-15,4.151633e-18,1.120952e-18,8.765209e-03
5.850000,3.557956101e-03,8.420934762e-03,3.804566792e-03,4.210454940e-03,4.592692618e-03,1.760085589e+00,2.602489667e+01,3.178034146e-04,1.998432e-15,8.588470e-18,5.465123e-18,8.607951e-03
5.900000,3.560806792e-03,8.547736770e-03,3.649732371e-03,4.273855374e-03,4.680721049e-03,1.821926497e+00,2.577553190e+01,3.280601876e-04,1.797354e-15,1.253857e-17,2.679767e-18,9.593987e-03
5.950000,3.564211869e-03,8.665132058e-03,3.410607502e-03,4.332552475e-03,4.761893724e-03,1.858857958e+00,2.562553329e+01,3.373892641e-04,2.224472e-15,4.968432e-18,1.059882e-18,1.136271e-02
6.000000,3.567970397e-03,8.770201956e-03,3.095404963e-03,4.385086925e-03,4.834312819e-03,1.870565398e+00,2.557663947e+01,3.455873081e-04,1.999077e-15,3.467873e-19,1.201915e-20,1.400702e-02
6.050000,3.543589604e-03,8.699876138e-03,2.622307503e-03,4.349924351e-03,4.782202867e-03,8.570923628e-01,2.798662921e+01,3.377686972e-04,2.666824e-15,8.384107e-18,5.829162e-20,8.859732e-03
6.100000,3.562864871e-03,8.594641873e-03,3.809710500e-03,4.297307710e-03,4.696878556e-03,7.890008200e-01,2.788529832e+01,3.314771208e-04,1.555325e-15,3.075584e-18,4.962097e-19,8.773108e-03
6.150000,3.562099774e-03,8.446194420e-03,4.008389247e-03,4.223084657e-03,4.602833709e-03,7.409932638e-01,2.771278921e+01,3.201977696e-04,2.665531e-15,1.058489e-17,7.730534e-19,8.605941e-03
6.200000,3.552750230e-03,8.303244168e-03,3.522590151e-03,4.151610158e-03,4.520853083e-03,7.087378874e-01,2.754754560e+01,3.075961567e-04,2.443894e-15,8.379055e-18,2.400683e-18,9.356246e-03
6.250000,3.542573061e-03,8.183152334e-03,2.936243926e-03,4.091564751e-03,4.454953006e-03,6.791966884e-01,2.735908087e+01,2.970108314e-04,2.004809e-15,7.944861e-18,7.445869e-19,9.035431e-03
6.300000,3.533238401e-03,8.087129701e-03,2.402987106e-03,4.043553832e-03,4.403868061e-03,6.489282805e-01,2.713862280e+01,2.888422254e-04,2.442931e-15,2.335272e-18,2.126879e-18,8.682284e-03
6.350000,3.524884413e-03,8.012721327e-03,1.952677209e-03,4.006349946e-03,4.365609077e-03,6.183240067e-01,2.688558239e+01,2.827815342e-04,2.220816e-15,4.055012e-17,3.130842e-18,1.136833e-02
6.400000,3.517312670e-03,7.956970561e-03,1.587748385e-03,3.978474786e-03,4.338347938e-03,5.891045094e-01,2.660187562e+01,2.784566681e-04,2.667313e-15,2.070587e-17,1.016334e-17,8.656652e-03
6.450000,3.510288497e-03,7.917169546e-03,1.306993884e-03,3.958574434e-03,4.320538389e-03,5.634380459e-01,2.629034408e+01,2.755530247e-04,2.221235e-15,3.975450e-18,4.836156e-18,8.773278e-03
6.500000,3.503612603e-03,7.890992530e-03,1.110694042e-03,3.945486029e-03,4.310888292e-03,5.435121642e-01,2.595424862e+01,2.738217636e-04,2.667481e-15,2.024271e-17,1.728030e-17,8.504276e-03
6.550000,3.497131360e-03,7.876470905e-03,9.980461001e-04,3.938225273e-03,4.308310358e-03,5.311980078e-01,2.559708794e+01,2.730672996e-04,1.998419e-15,1.187230e-17,1.242907e-17,8.681374e-03
6.600000,3.490732258e-03,7.871936208e-03,9.608622495e-04,3.935957942e-03,4.311877786e-03,5.277370890e-01,2.522251599e+01,2.731340678e-04,2.442974e-15,5.391230e-17,5.599196e-18,8.993838e-03
6.650000,3.484336911e-03,7.875964242e-03,9.811799649e-04,3.937971943e-03,4.320788646e-03,5.335219368e-01,2.483428796e+01,2.738960575e-04,2.889154e-15,6.984326e-17,1.094238e-17,8.847902e-03
6.700000,3.477894484e-03,7.887327634e-03,1.037239135e-03,3.943653595e-03,4.334338221e-03,5.480727825e-01,2.443621336e+01,2.752490644e-04,1.557506e-15,4.326346e-17,1.769069e-18,9.068282e-03
6.750000,3.471376071e-03,7.904957303e-03,1.110754473e-03,3.952468361e-03,4.351897828e-03,5.702282327e-01,2.403210935e+01,2.771050545e-04,2.009451e-15,6.484323e-17,6.359980e-18,8.919565e-03
6.800000,3.464769939e-03,7.927911792e-03,1.189300024e-03,3.963945515e-03,4.372898830e-03,5.984526433e-01,2.362575199e+01,2.793880831e-04,2.223640e-15,5.518796e-17,1.796992e-17,8.785388e-03
