t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
2.700000,1.078584030e-04,1.944005193e-04,7.861453375e-06,9.720026774e-05,1.558878803e-04,2.323791544e-02,3.119950264e+01,2.483734878e-06,1.992119232e-02,1.558136e-15,1.449381e-20,2.379455e-23,8.808142e-03
2.750000,1.080206675e-04,1.942782150e-04,6.464915222e-06,9.713911213e-05,1.559904321e-04,2.324096680e-02,3.119951962e+01,2.483102631e-06,1.992084759e-02,8.883162e-16,2.409990e-20,4.254169e-24,1.386614e-02
2.800000,1.081544108e-04,1.941768618e-04,5.317420481e-06,9.708844154e-05,1.560750000e-04,2.324337209e-02,3.119953754e+01,2.482576840e-06,1.992053435e-02,2.222340e-15,7.546816e-20,8.605834e-24,9.162071e-03
2.850000,1.082645659e-04,1.940928271e-04,4.374504967e-06,9.704641926e-05,1.561446626e-04,2.324525328e-02,3.119955597e+01,2.482136993e-06,1.992024901e-02,1.112175e-15,8.952778e-21,1.928824e-23,9.165772e-03
2.900000,1.083552390e-04,1.940230435e-04,3.599645416e-06,9.701153306e-05,1.562019954e-04,2.324671200e-02,3.119957457e+01,2.481767021e-06,1.991998852e-02,2.223134e-15,1.755140e-20,6.356166e-24,8.603912e-03
2.950000,1.084298389e-04,1.939650583e-04,2.962841915e-06,9.698253770e-05,1.562491453e-04,2.324783226e-02,3.119959309e+01,2.481454224e-06,1.991975024e-02,1.777562e-15,3.507791e-20,5.125648e-24,8.828592e-03
3.000000,1.084911895e-04,1.939167982e-04,2.439452908e-06,9.695840764e-05,1.562878960e-04,2.324868308e-02,3.119961130e+01,2.481188483e-06,1.991953189e-02,1.555755e-15,1.548725e-20,1.504760e-24,8.827271e-03
3.050000,1.085416265e-04,1.938765752e-04,2.009238072e-06,9.693829812e-05,1.563197262e-04,2.324932076e-02,3.119962907e+01,2.480961673e-06,1.991933150e-02,2.000849e-15,5.707103e-20,3.553820e-24,8.880322e-03
3.100000,1.085830789e-04,1.938430108e-04,1.655572109e-06,9.692151315e-05,1.563458592e-04,2.324979102e-02,3.119964628e+01,2.480767231e-06,1.991914734e-02,1.557048e-15,9.380072e-21,8.439562e-24,1.318771e-02
3.150000,1.086171384e-04,1.938149489e-04,1.364798949e-06,9.690747918e-05,1.563673054e-04,2.325013075e-02,3.119966284e+01,2.480599823e-06,1.991897791e-02,8.917784e-16,1.853573e-20,1.858808e-24,8.547812e-03
