t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
1.000000,3.581780870e-02,1.251449073e-01,6.732930505e-02,6.253162984e-02,2.693137408e-03,2.279544333e-01,0.000000000e+00,3.360627942e-02,2.486486e-16,2.757653e-17,8.740298e-18,1.639715e-03
1.010000,3.564319138e-02,1.244441956e-01,7.709183945e-02,6.218195582e-02,2.546397420e-03,3.026891801e-01,0.000000000e+00,3.395621401e-02,2.233894e-16,3.305808e-17,1.697532e-17,1.654247e-03
1.020000,3.539130575e-02,1.236892193e-01,8.891209107e-02,6.180519379e-02,2.300192439e-03,3.974141065e-01,0.000000000e+00,3.455406288e-02,3.377127e-16,1.861326e-17,4.246766e-18,1.649426e-03
1.030000,3.506789828e-02,1.228888595e-01,1.009970410e-01,6.140577397e-02,1.973007197e-03,4.938140034e-01,0.000000000e+00,3.529669581e-02,7.851885e-16,4.597209e-18,5.204806e-18,1.718205e-03
1.040000,3.467831425e-02,1.220519328e-01,1.124790756e-01,6.098809497e-02,1.591578651e-03,5.861863279e-01,0.000000000e+00,3.610241804e-02,2.523486e-16,1.268621e-17,6.591601e-18,1.645725e-03
1.050000,3.422754365e-02,1.211870981e-01,1.229577278e-01,6.055647687e-02,1.207790856e-03,6.727317999e-01,0.000000000e+00,3.690766661e-02,8.882641e-16,3.439359e-17,1.431188e-18,1.643305e-03
1.060000,3.372026321e-02,1.203027806e-01,1.322595574e-01,6.011512367e-02,9.508997258e-04,7.529734165e-01,0.000000000e+00,3.766415369e-02,4.546633e-16,3.821276e-17,3.035766e-18,1.647556e-03
1.070000,3.316087513e-02,1.194071124e-01,1.403246682e-01,5.966809351e-02,1.039330131e-03,8.269434442e-01,0.000000000e+00,3.833639898e-02,2.273017e-16,2.607912e-17,8.706758e-18,1.638585e-03
1.080000,3.255354268e-02,1.185078848e-01,1.471522788e-01,5.921927474e-02,1.471569420e-03,8.948879383e-01,0.000000000e+00,3.889960072e-02,2.454802e-17,1.930813e-17,1.709742e-17,1.702924e-03
1.090000,3.190222318e-02,1.176125099e-01,1.527734208e-01,5.877236708e-02,2.074047183e-03,9.571453743e-01,0.000000000e+00,3.933780148e-02,2.337504e-16,4.972714e-17,1.042865e-17,1.647456e-03
1.100000,3.121069860e-02,1.167279916e-01,1.572365699e-01,5.833086669e-02,2.755011190e-03,1.014091910e+00,0.000000000e+00,3.964231022e-02,4.460576e-16,6.535916e-18,6.314489e-18,1.638815e-03
1.110000,3.048260427e-02,1.158609021e-01,1.605997537e-01,5.789805466e-02,3.477229954e-03,1.066114928e+00,0.000000000e+00,3.981034735e-02,1.110570e-16,2.432095e-17,2.742839e-18,1.644865e-03
1.120000,2.972145595e-02,1.150173646e-01,1.629260691e-01,5.747698829e-02,4.221938863e-03,1.113599585e+00,0.000000000e+00,3.984388360e-02,4.449693e-16,3.437729e-17,1.084202e-18,1.648976e-03
1.130000,2.893067573e-02,1.142030411e-01,1.642810787e-01,5.707049488e-02,4.977196555e-03,1.156921726e+00,0.000000000e+00,3.974864738e-02,2.506994e-16,6.593955e-17,1.582787e-17,1.713954e-03
1.140000,2.811361713e-02,1.134231244e-01,1.647312903e-01,5.668116777e-02,5.734120692e-03,1.196444058e+00,0.000000000e+00,3.953327837e-02,4.441468e-16,8.814937e-18,1.908196e-17,1.648656e-03
1.150000,2.727358989e-02,1.126823344e-01,1.643432854e-01,5.631136437e-02,6.485488225e-03,1.232514036e+00,0.000000000e+00,3.920860824e-02,1.126001e-16,4.666505e-17,3.127317e-18,1.715965e-03
1.160000,2.641388479e-02,1.119849180e-01,1.631832529e-01,5.596320610e-02,7.225138516e-03,1.265462696e+00,0.000000000e+00,3.878705152e-02,5.556454e-16,5.007383e-17,2.030442e-17,1.649116e-03
1.170000,2.553779923e-02,1.113346531e-01,1.613167905e-01,5.563858020e-02,7.947686339e-03,1.295603977e+00,0.000000000e+00,3.828209204e-02,4.586616e-16,3.980661e-17,2.430161e-17,1.646866e-03
1.180000,2.464866384e-02,1.107348550e-01,1.588088905e-01,5.533914323e-02,8.648368272e-03,1.323234333e+00,0.000000000e+00,3.770785224e-02,1.112803e-16,1.104184e-17,7.757919e-18,1.651607e-03
1.190000,2.374987100e-02,1.101883879e-01,1.557240653e-01,5.506632628e-02,9.322951969e-03,1.348632492e+00,0.000000000e+00,3.707873404e-02,6.278794e-17,2.721347e-17,1.084202e-17,1.644236e-03
1.200000,2.284490574e-02,1.096976775e-01,1.521265855e-01,5.482134172e-02,9.967677437e-03,1.372059301e+00,0.000000000e+00,3.640912183e-02,5.603781e-16,2.944003e-17,5.222209e-18,1.661278e-03
1.210000,2.193737970e-02,1.092647287e-01,1.480808216e-01,5.460519159e-02,1.057921575e-02,1.393757627e+00,0.000000000e+00,3.571313890e-02,3.349331e-16,5.237000e-17,2.082120e-17,1.643055e-03
1.220000,2.103106889e-02,1.088911445e-01,1.436516841e-01,5.441867723e-02,1.115463788e-02,1.413952302e+00,0.000000000e+00,3.500445020e-02,2.289638e-16,4.558861e-17,1.388456e-17,1.642116e-03
1.230000,2.012995570e-02,1.085781483e-01,1.389051662e-01,5.426241035e-02,1.169138971e-02,1.432850100e+00,0.000000000e+00,3.429610477e-02,3.331719e-16,1.323970e-17,1.388456e-17,1.647756e-03
1.240000,1.923827539e-02,1.083266080e-01,1.339089936e-01,5.413682507e-02,1.218727114e-02,1.450639774e+00,0.000000000e+00,3.360041254e-02,5.575625e-17,3.675813e-17,6.505213e-18,1.638755e-03
1.250000,1.836056697e-02,1.081370623e-01,1.287333829e-01,5.404219095e-02,1.264041799e-02,1.467492132e+00,0.000000000e+00,3.292885049e-02,5.551420e-16,2.855798e-17,3.127317e-18,1.671279e-03
1.260000,1.750172711e-02,1.080097481e-01,1.234519008e-01,5.397862679e-02,1.304928591e-02,1.483560194e+00,0.000000000e+00,3.229199401e-02,7.796612e-16,3.623247e-17,1.743376e-17,1.639954e-03
1.270000,1.666706458e-02,1.079446293e-01,1.181423963e-01,5.394611482e-02,1.341263606e-02,1.498979408e+00,0.000000000e+00,3.169946978e-02,2.238062e-16,1.708504e-17,3.496447e-18,1.662648e-03
1.280000,1.586234997e-02,1.079414255e-01,1.128879357e-01,5.394451524e-02,1.372952198e-02,1.513867966e+00,0.000000000e+00,3.115992699e-02,2.112609e-17,4.163562e-17,1.599336e-17,1.639104e-03
1.290000,1.509385218e-02,1.079996415e-01,1.077776095e-01,5.397358082e-02,1.399927784e-02,1.528327199e+00,0.000000000e+00,3.068102420e-02,8.884515e-16,2.655034e-17,7.359808e-18,1.638805e-03
1.300000,1.436834809e-02,1.081185958e-01,1.029069793e-01,5.403297122e-02,1.422150772e-02,1.542442069e+00,0.000000000e+00,3.026942928e-02,4.454815e-16,7.102972e-17,4.091337e-18,1.665088e-03
1.310000,1.369308623e-02,1.082974491e-01,9.837780394e-02,5.412226700e-02,1.439607612e-02,1.556281756e+00,0.000000000e+00,2.993083049e-02,2.491684e-16,1.962616e-17,5.275955e-18,1.641695e-03
1.320000,1.307567909e-02,1.085352303e-01,9.429654909e-02,5.424098295e-02,1.452309951e-02,1.569900335e+00,0.000000000e+00,2.966995679e-02,4.449948e-16,2.850771e-17,3.496447e-18,1.641264e-03
1.330000,1.252389600e-02,1.088308622e-01,9.077111258e-02,5.438858070e-02,1.460293933e-02,1.583337547e+00,0.000000000e+00,2.949060582e-02,4.441877e-16,4.545381e-17,3.816638e-17,1.665528e-03
1.340000,1.204533226e-02,1.091831848e-01,8.790531453e-02,5.456448039e-02,1.463619617e-02,1.596619636e+00,0.000000000e+00,2.939567823e-02,4.468083e-16,2.832238e-17,1.097135e-17,1.639295e-03
1.350000,1.164694645e-02,1.095909762e-01,8.579116358e-02,5.476807124e-02,1.462370563e-02,1.609760263e+00,0.000000000e+00,2.938721703e-02,1.572319e-16,1.592264e-17,2.288668e-17,1.631564e-03
1.360000,1.133449103e-02,1.100529722e-01,8.449976044e-02,5.499872106e-02,1.456653593e-02,1.622761474e+00,0.000000000e+00,2.946645105e-02,4.578027e-16,2.775558e-17,5.898698e-18,1.641095e-03
1.370000,1.111190593e-02,1.105678821e-01,8.407270026e-02,5.525578448e-02,1.446598761e-02,1.635614710e+00,0.000000000e+00,2.963384160e-02,9.041388e-17,3.417009e-17,6.254634e-18,1.638195e-03
1.380000,1.098078761e-02,1.111344032e-01,8.451639534e-02,5.553861009e-02,1.432359569e-02,1.648301841e+00,0.000000000e+00,2.988913138e-02,4.443331e-16,2.688821e-17,7.269816e-18,1.666918e-03
1.390000,1.094006120e-02,1.117512328e-01,8.580125733e-02,5.584654619e-02,1.414113478e-02,1.660796224e+00,0.000000000e+00,3.023139520e-02,2.259294e-16,1.390487e-17,8.845389e-18,1.642845e-03
1.400000,1.098595121e-02,1.124170767e-01,8.786614092e-02,5.617894548e-02,1.392062772e-02,1.673063751e+00,0.000000000e+00,3.065909169e-02,1.672620e-16,2.823925e-17,8.845389e-18,1.662528e-03
1.410000,1.111227156e-02,1.131306569e-01,9.062666116e-02,5.653516853e-02,1.366435843e-02,1.685063896e+00,0.000000000e+00,3.117011564e-02,4.449990e-16,2.823925e-17,3.705371e-18,1.664668e-03
1.420000,1.131096852e-02,1.138907161e-01,9.398497657e-02,5.691458620e-02,1.337488997e-02,1.696750733e+00,0.000000000e+00,3.176185035e-02,2.530456e-16,5.815853e-17,4.336809e-19,1.655737e-03
1.430000,1.157279143e-02,1.146960203e-01,9.783877952e-02,5.731658103e-02,1.305508868e-02,1.708073926e+00,0.000000000e+00,3.243121980e-02,2.288804e-16,1.551584e-17,2.168404e-18,1.671380e-03
1.440000,1.188795840e-02,1.155453604e-01,1.020881534e-01,5.774054776e-02,1.270815568e-02,1.718979675e+00,0.000000000e+00,3.317474015e-02,3.342464e-16,1.844036e-17,3.705371e-18,1.645265e-03
