t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed
3.100000000e-01,1.094681427e-03,8.288035384e-03,1.527570877e-02,4.144005831e-03,2.758647208e-03,6.183372945e-01,5.867512035e+00,1.362216690e-01,8.906314278e-16,3.157244383e-18,1.631940375e-19,1.285589600e-02,-2.747242153e-01,-2.494363308e+00,-1.487950444e+00,-8.578321338e-01,-6.861209869e-01,4.127450660e-02,-2.776189839e-03,5.376787501e+00,-2.264222459e+00,-6.250689571e-01,-2.076986913e-02,1.026572634e-04,6.315503853e-01,-5.730714844e-02,8.822254605e-02,6.314253177e-01,-5.728053550e-02,8.713535826e-02,4.846000075e-01,-1.231999770e-01,2.249991894e-02,1.977458018e+00,6.999956816e-02,0,0
3.200000000e-01,1.114261958e-03,8.520633463e-03,1.640195659e-02,4.260303844e-03,2.825716871e-03,6.348172274e-01,5.871276848e+00,1.362238858e-01,6.663534424e-16,6.040475532e-18,1.515218599e-19,1.174328400e-02,-2.746896744e-01,-2.494608402e+00,-1.487924099e+00,-8.580377698e-01,-6.859484911e-01,4.105640203e-02,-8.549491286e-03,5.380508310e+00,-2.264986805e+00,-6.255875935e-01,-2.059079249e-02,9.346180608e-05,6.315541134e-01,-5.731125643e-02,8.810604647e-02,6.314253498e-01,-5.728051513e-02,8.699967645e-02,4.846000075e-01,-1.231999770e-01,2.249994501e-02,1.977458018e+00,6.999957934e-02,0,0
3.300000000e-01,1.130912461e-03,8.742110734e-03,1.156217316e-02,4.371041448e-03,2.889547199e-03,8.113171862e-01,5.850445637e+00,1.362256275e-01,2.228668222e-16,2.538052214e-18,2.764184017e-19,1.311664700e-02,-2.746579051e-01,-2.494874239e+00,-1.487903833e+00,-8.582566381e-01,-6.857842803e-01,4.084736854e-02,7.694587390e-04,5.360974324e+00,-2.258056142e+00,-6.232277172e-01,-2.091606201e-02,2.107049805e-04,6.315576969e-01,-5.731590045e-02,8.798243953e-02,6.314253829e-01,-5.728049413e-02,8.685985216e-02,4.846000075e-01,-1.231999695e-01,2.249993756e-02,1.977458018e+00,6.999956816e-02,0,0
3.400000000e-01,1.147938067e-03,8.961821565e-03,1.729770613e-02,4.480895788e-03,2.952893001e-03,6.559253943e-01,5.872365494e+00,1.362270876e-01,9.998405918e-16,6.732537573e-18,1.117570019e-19,1.202208700e-02,-2.746259868e-01,-2.495153427e+00,-1.487887263e+00,-8.584882617e-01,-6.856215596e-01,4.064087570e-02,-8.549823261e-03,5.381881815e+00,-2.264503408e+00,-6.257403163e-01,-2.061270220e-02,8.282967243e-05,6.315616590e-01,-5.732033765e-02,8.785502790e-02,6.314254170e-01,-5.728047252e-02,8.671590075e-02,4.846000075e-01,-1.231999695e-01,2.249993011e-02,1.977458018e+00,6.999956444e-02,0,0
3.500000000e-01,1.160530069e-03,9.176429052e-03,1.760927481e-02,4.588198428e-03,3.013762724e-03,6.517139435e-01,5.870819488e+00,1.362284816e-01,4.236997725e-17,6.071532166e-18,3.775297207e-19,1.234775000e-02,-2.745960355e-01,-2.495449305e+00,-1.487871408e+00,-8.587254882e-01,-6.854641438e-01,4.043321311e-02,-2.173595853e-03,5.380578752e+00,-2.263669602e+00,-6.255046559e-01,-2.080568243e-02,8.140317654e-05,6.315645832e-01,-5.732497690e-02,8.771913722e-02,6.314254520e-01,-5.728045029e-02,8.656783798e-02,4.846000075e-01,-1.231999770e-01,2.249994874e-02,1.977458018e+00,6.999956071e-02,0,0
3.600000000e-01,1.173361759e-03,9.396628887e-03,1.692180200e-02,4.698297158e-03,3.073868196e-03,6.988040553e-01,5.868976681e+00,1.362296930e-01,3.493487162e-17,2.742838647e-18,8.243680438e-20,1.120073900e-02,-2.745673060e-01,-2.495756388e+00,-1.487857938e+00,-8.589714766e-01,-6.853074431e-01,4.021850601e-02,-2.422113066e-03,5.379034543e+00,-2.262608926e+00,-6.253285517e-01,-2.082880055e-02,1.060608939e-04,6.315675612e-01,-5.733031998e-02,8.757933975e-02,6.314254880e-01,-5.728042745e-02,8.641568011e-02,4.845999777e-01,-1.231999770e-01,2.249994874e-02,1.977458018e+00,6.999956816e-02,0,0
3.700000000e-01,1.186577625e-03,9.613522760e-03,1.798045779e-02,4.806742870e-03,3.132376271e-03,7.182491199e-01,5.872921754e+00,1.362305101e-01,2.460744384e-16,8.101827235e-18,5.421010862e-19,1.161349300e-02,-2.745394707e-01,-2.496077538e+00,-1.487849593e+00,-8.592296243e-01,-6.851546764e-01,4.000711814e-02,-8.497235496e-03,5.382982347e+00,-2.263294830e+00,-6.258666662e-01,-2.064460615e-02,9.936948581e-05,6.315709048e-01,-5.733576743e-02,8.743577966e-02,6.314255250e-01,-5.728040399e-02,8.625944381e-02,4.846000075e-01,-1.231999770e-01,2.249996550e-02,1.977458018e+00,6.999959797e-02,0,0
3.800000000e-01,1.198799687e-03,9.825399858e-03,1.877102262e-02,4.912680168e-03,3.189392806e-03,6.949126111e-01,5.871932926e+00,1.362309309e-01,2.289937657e-16,4.848699518e-18,2.439454888e-19,1.218689900e-02,-2.745126188e-01,-2.496414661e+00,-1.487846375e+00,-8.594989777e-01,-6.850057840e-01,3.980006650e-02,-1.792605373e-03,5.382225319e+00,-2.262593928e+00,-6.256818248e-01,-2.084826307e-02,7.539570187e-05,6.315744801e-01,-5.734134798e-02,8.728709708e-02,6.314255629e-01,-5.728037993e-02,8.609914621e-02,4.846000075e-01,-1.231999770e-01,2.249995805e-02,1.977458018e+00,6.999955699e-02,0,0
3.900000000e-01,1.210900116e-03,1.003534365e-02,1.869723533e-02,5.017650771e-03,3.244687220e-03,7.477750499e-01,5.873686226e+00,1.362310571e-01,7.794624329e-16,6.857096618e-18,1.897353802e-19,1.263497300e-02,-2.744864821e-01,-2.496765375e+00,-1.487846971e+00,-8.597795367e-01,-6.848607659e-01,3.959359601e-02,-8.452917718e-03,5.384129459e+00,-2.262520463e+00,-6.259734399e-01,-2.065905553e-02,1.000840288e-04,6.315781518e-01,-5.734684964e-02,8.713421563e-02,6.314256018e-01,-5.728035525e-02,8.593480490e-02,4.846000075e-01,-1.231999770e-01,2.249991708e-02,1.977458018e+00,6.999955699e-02,0,0
4.000000000e-01,1.220378715e-03,1.023532144e-02,1.980113079e-02,5.117638379e-03,3.297849239e-03,7.108900155e-01,5.872985341e+00,1.362309392e-01,1.139194703e-16,5.076104429e-18,5.092577355e-19,1.124706000e-02,-2.744618952e-01,-2.497133493e+00,-1.487850666e+00,-8.600717783e-01,-6.847216487e-01,3.939530998e-02,-2.247439803e-03,5.383676906e+00,-2.261838514e+00,-6.258010788e-01,-2.083948133e-02,6.318979889e-05,6.315813972e-01,-5.735236646e-02,8.697469084e-02,6.314256417e-01,-5.728032998e-02,8.576643790e-02,4.846000075e-01,-1.231999695e-01,2.249994501e-02,1.977458018e+00,6.999954581e-02,0,0
4.100000000e-01,1.228539409e-03,1.043755109e-02,1.936763405e-02,5.218751857e-03,3.350172382e-03,7.515286425e-01,5.872327220e+00,1.362307905e-01,2.460923992e-17,5.275955480e-18,1.714274155e-19,1.191708600e-02,-2.744382620e-01,-2.497512817e+00,-1.487854719e+00,-8.603699207e-01,-6.845837235e-01,3.919155896e-02,-2.259540566e-03,5.383282449e+00,-2.261082420e+00,-6.257500930e-01,-2.085810166e-02,8.944015170e-05,6.315841456e-01,-5.735818724e-02,8.680984850e-02,6.314256824e-01,-5.728030410e-02,8.559406368e-02,4.846000075e-01,-1.231999695e-01,2.249994315e-02,1.977458018e+00,6.999953836e-02,0,0
4.200000000e-01,1.236941491e-03,1.064107295e-02,1.395140451e-02,5.320511375e-03,3.400693253e-03,9.662529011e-01,5.853030738e+00,1.362303652e-01,2.235909846e-16,4.690975831e-18,3.816426298e-19,1.181355500e-02,-2.744159400e-01,-2.497904301e+00,-1.487862349e+00,-8.606775999e-01,-6.844493151e-01,3.898465633e-02,9.568949555e-04,5.365299346e+00,-2.254361134e+00,-6.236541474e-01,-2.102763549e-02,2.320488584e-04,6.315869356e-01,-5.736435213e-02,8.664120698e-02,6.314257242e-01,-5.728027762e-02,8.541770112e-02,4.846000075e-01,-1.231999770e-01,2.249995992e-02,1.977458018e+00,6.999953464e-02,0,0
4.300000000e-01,1.245062013e-03,1.083951900e-02,2.003165804e-02,5.419732967e-03,3.450658397e-03,7.769890579e-01,5.872688029e+00,1.362296023e-01,3.359154391e-16,4.670885906e-18,8.741117366e-19,1.264331300e-02,-2.743942738e-01,-2.498310566e+00,-1.487874389e+00,-8.609982133e-01,-6.843171716e-01,3.878429160e-02,-1.930915813e-03,5.384110980e+00,-2.260032977e+00,-6.257991003e-01,-2.088860427e-02,8.270339084e-05,6.315900408e-01,-5.737069798e-02,8.646822813e-02,6.314257668e-01,-5.728025055e-02,8.523736958e-02,4.846000075e-01,-1.231999695e-01,2.249995247e-02,1.977458018e+00,6.999953836e-02,0,0
4.400000000e-01,1.252826373e-03,1.103898191e-02,1.973821944e-02,5.519462931e-03,3.499097214e-03,8.113590342e-01,5.872042818e+00,1.362285347e-01,4.872689719e-17,6.505213035e-18,4.639637949e-19,1.123711000e-02,-2.743736804e-01,-2.498729706e+00,-1.487890363e+00,-8.613271117e-01,-6.841879487e-01,3.858072683e-02,-2.090609280e-03,5.383755038e+00,-2.259220570e+00,-6.257393525e-01,-2.090092155e-02,1.012291345e-04,6.315932280e-01,-5.737733260e-02,8.629087516e-02,6.314258104e-01,-5.728022288e-02,8.505308883e-02,4.846000075e-01,-1.231999546e-01,2.249994501e-02,1.977458018e+00,6.999954209e-02,0,0
4.500000000e-01,1.261383431e-03,1.123199348e-02,1.572881120e-02,5.615967219e-03,3.545306599e-03,9.737152866e-01,5.854797251e+00,1.362271094e-01,3.034836625e-17,6.040475532e-18,1.459651846e-19,1.318843800e-02,-2.743545473e-01,-2.499162674e+00,-1.487910986e+00,-8.616708517e-01,-6.840646863e-01,3.838439286e-02,1.542544389e-03,5.367746757e+00,-2.253073889e+00,-6.238256145e-01,-2.104356806e-02,2.008028506e-04,6.315965712e-01,-5.738407880e-02,8.611033169e-02,6.314258550e-01,-5.728019462e-02,8.486487908e-02,4.846000075e-01,-1.231999695e-01,2.249993570e-02,1.977458018e+00,6.999955699e-02,0,0
4.600000000e-01,1.266843278e-03,1.142090355e-02,2.109933052e-02,5.710420739e-03,3.591397097e-03,8.148797946e-01,5.873989750e+00,1.362256523e-01,4.293440603e-17,2.168404345e-18,5.919833218e-19,1.454673100e-02,-2.743359208e-01,-2.499609709e+00,-1.487931967e+00,-8.620207310e-01,-6.839421391e-01,3.818989545e-02,-1.587608470e-03,5.386134081e+00,-2.258555204e+00,-6.259421792e-01,-2.091639685e-02,8.100307355e-05,6.315993111e-01,-5.739087936e-02,8.592278622e-02,6.314259004e-01,-5.728016578e-02,8.467276096e-02,4.846000075e-01,-1.231999695e-01,2.249992825e-02,1.977458018e+00,6.999954954e-02,0,0
4.700000000e-01,1.271432610e-03,1.160733985e-02,2.176017895e-02,5.803637344e-03,3.635433414e-03,8.174841939e-01,5.875659781e+00,1.362239530e-01,3.959817451e-17,4.358438793e-18,3.308593529e-19,1.288823600e-02,-2.743182778e-01,-2.500070095e+00,-1.487956047e+00,-8.623797894e-01,-6.838241220e-01,3.799524531e-02,-1.280266737e-03,5.387981633e+00,-2.258437929e+00,-6.261387750e-01,-2.094012623e-02,6.954118596e-05,6.316018410e-01,-5.739759053e-02,8.573047268e-02,6.314259468e-01,-5.728013635e-02,8.447675555e-02,4.846000075e-01,-1.231999695e-01,2.249992080e-02,1.977458018e+00,6.999953464e-02,0,0
4.800000000e-01,1.276056091e-03,1.178938170e-02,2.228400416e-02,5.894656712e-03,3.678305081e-03,8.481515973e-01,5.878709896e+00,1.362218785e-01,5.586605852e-16,3.127317221e-18,6.091103385e-19,1.138242100e-02,-2.743009925e-01,-2.500544786e+00,-1.487985015e+00,-8.627515435e-01,-6.837094426e-01,3.780545294e-02,-7.615910428e-03,5.391166733e+00,-2.258648590e+00,-6.265536473e-01,-2.074516443e-02,7.684334943e-05,6.316047119e-01,-5.740413783e-02,8.553426070e-02,6.314259941e-01,-5.728010635e-02,8.427688434e-02,4.845999479e-01,-1.231999993e-01,2.249994501e-02,1.977458018e+00,6.999954209e-02,0,0
4.900000000e-01,1.279574843e-03,1.197081266e-02,2.193188451e-02,5.985370592e-03,3.719811509e-03,8.579417410e-01,5.875680525e+00,1.362195260e-01,4.582330427e-16,3.302815099e-18,1.382092009e-18,1.293828600e-02,-2.742849588e-01,-2.501033068e+00,-1.488017559e+00,-8.631312251e-01,-6.835976243e-01,3.761415929e-02,-1.664383188e-03,5.388590615e+00,-2.257040042e+00,-6.261323288e-01,-2.094258639e-02,8.426931815e-05,6.316075077e-01,-5.741105367e-02,8.533302118e-02,6.314260423e-01,-5.728007576e-02,8.407316925e-02,4.846000075e-01,-1.231999770e-01,2.249990590e-02,1.977458018e+00,6.999954581e-02,0,0
5.000000000e-01,1.284147763e-03,1.215801783e-02,2.175950434e-02,6.078971472e-03,3.761046236e-03,8.871322977e-01,5.875310490e+00,1.362169648e-01,3.385692410e-16,2.335442953e-18,2.919303692e-19,1.149267200e-02,-2.742694616e-01,-2.501530647e+00,-1.488052845e+00,-8.635185957e-01,-6.834856868e-01,3.741637245e-02,-1.642775004e-03,5.388537123e+00,-2.256214292e+00,-6.260959126e-01,-2.095945670e-02,9.815364265e-05,6.316105253e-01,-5.741839840e-02,8.512891320e-02,6.314260914e-01,-5.728004460e-02,8.386563261e-02,4.846000075e-01,-1.231999621e-01,2.249991521e-02,1.977458018e+00,6.999955326e-02,0,0
5.100000000e-01,1.288989519e-03,1.233810464e-02,1.748465474e-02,6.169013193e-03,3.800242593e-03,1.051462268e+00,5.857634467e+00,1.362141189e-01,2.257545331e-16,6.071532166e-18,3.263880751e-19,1.303022700e-02,-2.742554545e-01,-2.502042055e+00,-1.488091826e+00,-8.639208078e-01,-6.833794713e-01,3.722643852e-02,1.870027238e-03,5.372154310e+00,-2.249856395e+00,-6.241289079e-01,-2.110409612e-02,2.003530165e-04,6.316134852e-01,-5.742584821e-02,8.492123378e-02,6.314261414e-01,-5.728001287e-02,8.365429719e-02,4.846000075e-01,-1.231999919e-01,2.249993384e-02,1.977458018e+00,6.999956444e-02,0,0
5.200000000e-01,1.290562322e-03,1.251410115e-02,2.262213636e-02,6.257009746e-03,3.839563577e-03,8.999162421e-01,5.876567374e+00,1.362112319e-01,3.358258431e-16,3.035766083e-18,7.934886021e-19,1.129798000e-02,-2.742421031e-01,-2.502567291e+00,-1.488131285e+00,-8.643279672e-01,-6.832734346e-01,3.703856468e-02,-1.226044240e-03,5.390352976e+00,-2.255116341e+00,-6.262164577e-01,-2.099088656e-02,8.335702648e-05,6.316158290e-01,-5.743352423e-02,8.470647199e-02,6.314261923e-01,-5.727998058e-02,8.343918616e-02,4.845999479e-01,-1.231999919e-01,2.249994874e-02,1.977458018e+00,6.999955699e-02,0,0
5.300000000e-01,1.292553975e-03,1.269184154e-02,1.731201746e-02,6.345878176e-03,3.876866103e-03,1.105220343e+00,5.857441114e+00,1.362081500e-01,4.442729780e-16,5.434005713e-18,1.709607119e-18,1.176572500e-02,-2.742298245e-01,-2.503102779e+00,-1.488173246e+00,-8.647433519e-01,-6.831713319e-01,3.684629127e-02,1.849975439e-03,5.372604632e+00,-2.248281946e+00,-6.241105697e-01,-2.113515097e-02,2.267626964e-04,6.316179748e-01,-5.744125954e-02,8.448835845e-02,6.314262441e-01,-5.727994772e-02,8.322032311e-02,4.846000075e-01,-1.231999695e-01,2.249994315e-02,1.977458018e+00,6.999956071e-02,0,0
5.400000000e-01,1.294959216e-03,1.286725356e-02,1.791060946e-02,6.433582398e-03,3.913444677e-03,1.106558973e+00,5.858578486e+00,1.362048854e-01,4.442672628e-16,9.697399036e-19,2.185279341e-19,1.127222000e-02,-2.742175758e-01,-2.503648996e+00,-1.488217592e+00,-8.651688099e-01,-6.830713153e-01,3.665627912e-02,1.939169662e-03,5.374000898e+00,-2.247876075e+00,-6.242264949e-01,-2.113874947e-02,2.167715843e-04,6.316201228e-01,-5.744870763e-02,8.426692851e-02,6.314262968e-01,-5.727991430e-02,8.299773205e-02,4.846000075e-01,-1.231999695e-01,2.249993570e-02,1.977458018e+00,6.999956816e-02,0,0
5.500000000e-01,1.294938011e-03,1.304026451e-02,2.339206888e-02,6.520086057e-03,3.949804257e-03,9.440206050e-01,5.878190476e+00,1.362014065e-01,8.883242033e-16,9.898949898e-18,7.155939677e-19,1.235483000e-02,-2.742055953e-01,-2.504209280e+00,-1.488264680e+00,-8.655998111e-01,-6.829719543e-01,3.646668047e-02,-1.017662339e-03,5.392856334e+00,-2.253313037e+00,-6.263873961e-01,-2.102322254e-02,8.799558586e-05,6.316220944e-01,-5.745618407e-02,8.403929607e-02,6.314263503e-01,-5.727988033e-02,8.277143737e-02,4.846000075e-01,-1.231999770e-01,2.249993570e-02,1.977458018e+00,6.999955699e-02,0,0
5.600000000e-01,1.296319257e-03,1.321182582e-02,1.834318319e-02,6.605864863e-03,3.983682893e-03,1.132400877e+00,5.859391140e+00,1.361974596e-01,1.145180301e-16,5.704181241e-18,4.795373629e-19,1.208983800e-02,-2.741951048e-01,-2.504781961e+00,-1.488317847e+00,-8.660428524e-01,-6.828782558e-01,3.627802059e-02,1.835810262e-03,5.375451134e+00,-2.246505194e+00,-6.243018662e-01,-2.116165833e-02,2.139239901e-04,6.316244512e-01,-5.746389842e-02,8.380927534e-02,6.314264047e-01,-5.727984580e-02,8.254146390e-02,4.846000075e-01,-1.231999993e-01,2.249995619e-02,1.977458018e+00,6.999957189e-02,0,0
5.700000000e-01,1.298892826e-03,1.337765965e-02,2.434012102e-02,6.688779946e-03,4.017884117e-03,9.738663731e-01,5.882070399e+00,1.361931970e-01,2.220551926e-16,1.788112031e-18,7.818293052e-19,1.257644300e-02,-2.741844952e-01,-2.505366564e+00,-1.488375187e+00,-8.664996624e-01,-6.827853918e-01,3.609875590e-02,-7.198437851e-03,5.397231942e+00,-2.252816794e+00,-6.268726788e-01,-2.085330226e-02,7.814278615e-05,6.316273190e-01,-5.747155690e-02,8.357669920e-02,6.314264600e-01,-5.727981073e-02,8.230783686e-02,4.845999479e-01,-1.232000068e-01,2.249994129e-02,1.977458018e+00,6.999955326e-02,0,0
5.800000000e-01,1.297828199e-03,1.353581706e-02,2.475165078e-02,6.767856864e-03,4.049830585e-03,9.601285200e-01,5.881031043e+00,1.361887515e-01,6.948103511e-17,5.222209201e-18,7.893110958e-19,1.297380600e-02,-2.741751671e-01,-2.505967379e+00,-1.488434792e+00,-8.669636250e-01,-6.826980114e-01,3.592317924e-02,-1.006211965e-03,5.396594118e+00,-2.251700285e+00,-6.266578200e-01,-2.104388082e-02,6.830372669e-05,6.316294250e-01,-5.747902169e-02,8.333687046e-02,6.314265162e-01,-5.727977511e-02,8.207058186e-02,4.845999777e-01,-1.231999546e-01,2.249993943e-02,1.977458018e+00,6.999956071e-02,0,0
5.900000000e-01,1.296550275e-03,1.370110961e-02,2.393913026e-02,6.850501222e-03,4.081820429e-03,1.004107543e+00,5.879651063e+00,1.361842607e-01,4.476023589e-16,7.757919229e-18,1.106005791e-18,1.200971700e-02,-2.741660178e-01,-2.506577015e+00,-1.488494992e+00,-8.674333096e-01,-6.826096177e-01,3.573830053e-02,-1.312034612e-03,5.395648382e+00,-2.250405282e+00,-6.265028860e-01,-2.106254343e-02,9.587803692e-05,6.316313017e-01,-5.748668845e-02,8.309317289e-02,6.314265732e-01,-5.727973895e-02,8.182972493e-02,4.845999479e-01,-1.231999770e-01,2.249992825e-02,1.977458018e+00,6.999956444e-02,0,0
6.000000000e-01,1.296133936e-03,1.386588570e-02,1.924793199e-02,6.932887310e-03,4.112567601e-03,1.182115115e+00,5.861547172e+00,1.361795218e-01,5.551250647e-16,3.730663897e-18,3.428548309e-19,1.166903400e-02,-2.741579413e-01,-2.507196426e+00,-1.488558412e+00,-8.679112792e-01,-6.825240850e-01,3.555338457e-02,1.784041823e-03,5.378921568e+00,-2.243768492e+00,-6.244904950e-01,-2.119823032e-02,2.153773154e-04,6.316331895e-01,-5.749463136e-02,8.284668147e-02,6.314266310e-01,-5.727970225e-02,8.158529247e-02,4.846000075e-01,-1.231999844e-01,2.249997482e-02,1.977458018e+00,6.999957934e-02,0,0
6.100000000e-01,1.295321193e-03,1.402490242e-02,2.513038690e-02,7.012393740e-03,4.143599286e-03,1.005379350e+00,5.881429512e+00,1.361744178e-01,5.552553199e-16,5.637851297e-18,1.629913259e-18,1.121966900e-02,-2.741495073e-01,-2.507829189e+00,-1.488626599e+00,-8.683990836e-01,-6.824390888e-01,3.537593782e-02,-1.297839768e-03,5.398071005e+00,-2.249198767e+00,-6.266594266e-01,-2.106450642e-02,7.227233185e-05,6.316355059e-01,-5.750238456e-02,8.259613963e-02,6.314266897e-01,-5.727966502e-02,8.133731129e-02,4.846000075e-01,-1.231999695e-01,2.249993570e-02,1.977458018e+00,6.999958307e-02,0,0
6.200000000e-01,1.294658611e-03,1.418664085e-02,2.450625240e-02,7.093260942e-03,4.173623127e-03,1.043758170e+00,5.880257577e+00,1.361690933e-01,2.241123257e-16,8.101827235e-18,8.824766328e-19,1.271578400e-02,-2.741419077e-01,-2.508472443e+00,-1.488697648e+00,-8.688948154e-01,-6.823559999e-01,3.519423679e-02,-1.403080638e-03,5.397339406e+00,-2.247929175e+00,-6.265177957e-01,-2.108077385e-02,9.648357178e-05,6.316377774e-01,-5.751038458e-02,8.234213620e-02,6.314267492e-01,-5.727962726e-02,8.108580859e-02,4.845999479e-01,-1.231999770e-01,2.249995247e-02,1.977458018e+00,6.999958307e-02,0,0
6.300000000e-01,1.294744290e-03,1.434723214e-02,2.545176088e-02,7.173554543e-03,4.202710358e-03,1.060772170e+00,5.885539429e+00,1.361634940e-01,9.913094721e-17,8.940560153e-18,1.035682671e-18,1.247966200e-02,-2.741346061e-01,-2.509125948e+00,-1.488772273e+00,-8.693996072e-01,-6.822752953e-01,3.501346335e-02,-7.182563875e-03,5.402731523e+00,-2.248601989e+00,-6.271893101e-01,-2.091729645e-02,9.158445271e-05,6.316401943e-01,-5.751826677e-02,8.208534876e-02,6.314268095e-01,-5.727958898e-02,8.083081194e-02,4.846000075e-01,-1.231999770e-01,2.249994501e-02,1.977458018e+00,6.999957934e-02,0,0
6.400000000e-01,1.293852899e-03,1.449794878e-02,2.592267039e-02,7.248910903e-03,4.230542797e-03,1.032354843e+00,5.883423191e+00,1.361575826e-01,2.222245265e-16,7.806255642e-18,7.531108977e-19,1.281145500e-02,-2.741281092e-01,-2.509794712e+00,-1.488850951e+00,-8.699184656e-01,-6.821990609e-01,3.484380245e-02,-8.863143189e-04,5.401116674e+00,-2.247053769e+00,-6.268252224e-01,-2.111463763e-02,6.176256811e-05,6.316425613e-01,-5.752599592e-02,8.182406708e-02,6.314268707e-01,-5.727955017e-02,8.057234931e-02,4.845999777e-01,-1.231999546e-01,2.249994501e-02,1.977458018e+00,6.999956816e-02,0,0
6.500000000e-01,1.290869656e-03,1.465051831e-02,2.566644140e-02,7.325193643e-03,4.257618046e-03,1.065657830e+00,5.883500186e+00,1.361516655e-01,1.511706009e-16,1.114990056e-17,1.212174880e-18,1.281544400e-02,-2.741224766e-01,-2.510473490e+00,-1.488929629e+00,-8.704394698e-01,-6.821238399e-01,3.466835245e-02,-9.222923168e-04,5.401585350e+00,-2.246127350e+00,-6.268293586e-01,-2.112278844e-02,8.529398430e-05,6.316441628e-01,-5.753392058e-02,8.155721735e-02,6.314269326e-01,-5.727951085e-02,8.031044905e-02,4.846000075e-01,-1.231999770e-01,2.249996550e-02,1.977458018e+00,6.999959797e-02,0,0
6.600000000e-01,1.289011737e-03,1.480872578e-02,2.540407615e-02,7.404295234e-03,4.284990149e-03,1.093587134e+00,5.883105463e+00,1.361456590e-01,4.441470161e-16,1.734723476e-18,2.604342989e-18,1.107470800e-02,-2.741171122e-01,-2.511158943e+00,-1.489009500e+00,-8.709660769e-01,-6.820474863e-01,3.448682278e-02,-9.790198332e-04,5.401611138e+00,-2.245046050e+00,-6.267754488e-01,-2.113761844e-02,9.900690994e-05,6.316457333e-01,-5.754217841e-02,8.128799537e-02,6.314269954e-01,-5.727947102e-02,8.004513986e-02,4.846000075e-01,-1.231999695e-01,2.249992639e-02,1.977458018e+00,6.999959797e-02,0,0
6.700000000e-01,1.287570064e-03,1.495987848e-02,2.079737333e-02,7.479869491e-03,4.310404117e-03,1.256947755e+00,5.865241406e+00,1.361393212e-01,1.113774881e-16,2.453269467e-18,1.357689979e-18,1.352199200e-02,-2.741123438e-01,-2.511856556e+00,-1.489093661e+00,-8.715048432e-01,-6.819765568e-01,3.431249037e-02,2.188424674e-03,5.385154659e+00,-2.238385418e+00,-6.247711816e-01,-2.128183390e-02,2.050437052e-04,6.316473344e-01,-5.755002944e-02,8.101584253e-02,6.314270590e-01,-5.727943068e-02,7.977645085e-02,4.845999479e-01,-1.231999919e-01,2.249994315e-02,1.977458018e+00,6.999959052e-02,0,0
6.800000000e-01,1.285521100e-03,1.510630218e-02,2.656185775e-02,7.553079275e-03,4.336309096e-03,1.088737035e+00,5.885198135e+00,1.361325359e-01,4.445144286e-16,4.091337135e-18,1.499377519e-18,1.226533000e-02,-2.741073966e-01,-2.512567997e+00,-1.489183664e+00,-8.720524311e-01,-6.819055676e-01,3.414463997e-02,-1.322282472e-03,5.404417207e+00,-2.243728233e+00,-6.269505608e-01,-2.113288825e-02,7.035567439e-05,6.316495052e-01,-5.755793422e-02,8.073953247e-02,6.314271234e-01,-5.727938984e-02,7.950441148e-02,4.846000075e-01,-1.231999695e-01,2.249993384e-02,1.977458018e+00,6.999959797e-02,0,0
6.900000000e-01,1.283687945e-03,1.525678278e-02,2.614168450e-02,7.628317403e-03,4.361412546e-03,1.122001885e+00,5.884731775e+00,1.361255483e-01,4.451892021e-16,5.057544570e-18,7.293224210e-19,1.307376700e-02,-2.741033435e-01,-2.513288975e+00,-1.489276290e+00,-8.726068735e-01,-6.818359494e-01,3.397113830e-02,-1.175042584e-03,5.404395420e+00,-2.242575273e+00,-6.268855200e-01,-2.115427166e-02,9.184286595e-05,6.316515866e-01,-5.756619090e-02,8.045999501e-02,6.314271885e-01,-5.727934850e-02,7.922905159e-02,4.846000075e-01,-1.231999919e-01,2.249995060e-02,1.977458018e+00,6.999960914e-02,0,0
7.000000000e-01,1.281504474e-03,1.540133194e-02,2.157960794e-02,7.700589864e-03,4.384747557e-03,1.283858061e+00,5.867316852e+00,1.361183103e-01,5.551115123e-17,3.157244383e-18,2.669538256e-19,1.351129200e-02,-2.740996778e-01,-2.514021397e+00,-1.489372134e+00,-8.731705546e-01,-6.817709804e-01,3.380250186e-02,2.245885289e-03,5.388385370e+00,-2.236003680e+00,-6.249308772e-01,-2.130753478e-02,1.995073347e-04,6.316534623e-01,-5.757395361e-02,8.017688695e-02,6.314272545e-01,-5.727930667e-02,7.895040136e-02,4.846000075e-01,-1.232000068e-01,2.249996364e-02,1.977458018e+00,6.999958307e-02,0,0
