t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed
1.017000000e+01,9.454304108e-02,2.925144569e-01,4.993365740e-02,1.457363502e-01,9.641311495e-02,2.612060432e+01,4.581920805e+00,1.362035335e-01,4.441772925e-16,5.076104429e-18,6.060874398e-19,1.150088700e-02,-2.834828794e-01,-2.641709328e+00,-1.489835620e+00,-1.331355333e+00,-7.885363698e-01,1.279998571e-01,6.867560278e-02,4.319555701e+00,-1.488824127e+00,-3.363783927e-01,3.090776423e-02,4.181115997e-03,6.166673998e-01,-4.417830296e-02,1.016835862e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230348125e-01,2.249985933e-02,1.977987079e+00,6.999995932e-02,0,0
1.018000000e+01,9.454526028e-02,2.925171358e-01,6.061385533e-02,1.457376753e-01,9.641110260e-02,2.673287146e+01,4.584239442e+00,1.362034520e-01,2.224525002e-16,2.453269467e-18,4.336808690e-19,1.185789900e-02,-2.834828198e-01,-2.641718149e+00,-1.489836931e+00,-1.331389666e+00,-7.885119915e-01,1.280326247e-01,6.330774844e-02,4.322075775e+00,-1.488717963e+00,-3.371002190e-01,3.134323705e-02,2.062425401e-03,6.166682579e-01,-4.418179803e-02,1.016864873e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850362241e-01,-1.230346188e-01,2.249990404e-02,1.977985861e+00,7.000009343e-02,0,0
1.019000000e+01,9.454844139e-02,2.925441186e-01,3.630616386e-02,1.457510226e-01,9.642320840e-02,2.652134061e+01,4.578863581e+00,1.362035564e-01,3.994575136e-17,4.342226317e-18,8.415671966e-19,1.272988800e-02,-2.834819853e-01,-2.641724348e+00,-1.489835739e+00,-1.331423879e+00,-7.885054350e-01,1.280253679e-01,5.153158540e-02,4.317908404e+00,-1.485004696e+00,-3.357978389e-01,3.153255757e-02,3.123544247e-03,6.166673085e-01,-4.418187893e-02,1.016895998e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230342388e-01,2.250012755e-02,1.977990891e+00,7.000004128e-02,0,0
1.020000000e+01,9.455202899e-02,2.925481928e-01,5.393930303e-02,1.457530380e-01,9.642336092e-02,2.632646509e+01,4.605363304e+00,1.362030919e-01,6.661592253e-16,8.940560153e-18,9.263427422e-19,1.161759700e-02,-2.834814191e-01,-2.641731501e+00,-1.489841819e+00,-1.331450820e+00,-7.885133028e-01,1.280714720e-01,1.251800568e-01,4.339810192e+00,-1.497582567e+00,-3.408308629e-01,2.869433574e-02,2.454146791e-03,6.166664548e-01,-4.418021426e-02,1.016928962e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230348200e-01,2.249987237e-02,1.977989279e+00,6.999999657e-02,0,0
1.021000000e+01,9.455085621e-02,2.925297402e-01,3.194270993e-02,1.457439102e-01,9.641060357e-02,2.598792711e+01,4.585583131e+00,1.362027374e-01,4.482380787e-16,7.360619424e-18,1.216428967e-19,1.124816400e-02,-2.834790349e-01,-2.641734123e+00,-1.489846587e+00,-1.331446409e+00,-7.884774804e-01,1.280871332e-01,6.144979321e-02,4.324160559e+00,-1.486729628e+00,-3.378946258e-01,2.967688899e-02,3.681563996e-03,6.166704721e-01,-4.418470719e-02,1.016929748e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230343506e-01,2.249991708e-02,1.977989083e+00,7.000008970e-02,0,0
1.022000000e+01,9.455093560e-02,2.925434077e-01,3.867609326e-02,1.457506710e-01,9.641765271e-02,2.600099836e+01,4.591769411e+00,1.362030329e-01,1.113606002e-16,7.818293052e-19,2.168404345e-19,1.163133800e-02,-2.834770381e-01,-2.641731977e+00,-1.489842772e+00,-1.331446171e+00,-7.884742618e-01,1.280546486e-01,7.688663837e-02,4.328228993e+00,-1.492870550e+00,-3.395158139e-01,3.041042047e-02,3.207761712e-03,6.166703222e-01,-4.418383974e-02,1.016929093e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361645e-01,-1.230346560e-01,2.249987610e-02,1.977988140e+00,7.000001520e-02,0,0
1.023000000e+01,9.455064596e-02,2.925288448e-01,9.229478635e-02,1.457434673e-01,9.640935697e-02,2.496598608e+01,4.604595296e+00,1.362032481e-01,4.449219096e-16,1.390486644e-17,1.788112031e-18,1.252937600e-02,-2.834772170e-01,-2.641731739e+00,-1.489840031e+00,-1.331448793e+00,-7.884671688e-01,1.280810237e-01,5.437859804e-02,4.341540865e+00,-1.494109048e+00,-3.422174037e-01,2.926863684e-02,5.698692091e-03,6.166704166e-01,-4.418493497e-02,1.016927832e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361645e-01,-1.230349317e-01,2.249999903e-02,1.977985428e+00,7.000010833e-02,0,0
1.024000000e+01,9.455134205e-02,2.925454534e-01,4.368460630e-02,1.457516829e-01,9.641736226e-02,2.623089444e+01,4.579250543e+00,1.362028594e-01,2.238079024e-16,2.611104601e-18,2.168404345e-19,1.201367100e-02,-2.834773362e-01,-2.641737700e+00,-1.489845157e+00,-1.331461191e+00,-7.884592414e-01,1.280644834e-01,8.093991558e-02,4.315537080e+00,-1.491435391e+00,-3.373205702e-01,3.083722900e-02,2.889315473e-03,6.166712787e-01,-4.418632868e-02,1.016938298e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361645e-01,-1.230347082e-01,2.249993198e-02,1.977986136e+00,6.999993697e-02,0,0
1.025000000e+01,9.455097259e-02,2.925498929e-01,3.988668934e-02,1.457538790e-01,9.641792300e-02,2.651688670e+01,4.576489504e+00,1.362034378e-01,5.552504083e-16,8.033528403e-18,3.909146526e-19,1.295841000e-02,-2.834741771e-01,-2.641733170e+00,-1.489837766e+00,-1.331458449e+00,-7.884370685e-01,1.280343086e-01,7.798623707e-02,4.315031139e+00,-1.484876708e+00,-3.359482071e-01,3.085222065e-02,2.948308401e-03,6.166724285e-01,-4.418766051e-02,1.016938242e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361943e-01,-1.230343580e-01,2.249995805e-02,1.977988690e+00,7.000003010e-02,0,0
1.026000000e+01,9.455062276e-02,2.925405612e-01,4.031293408e-02,1.457492629e-01,9.641282701e-02,2.566198208e+01,4.611982119e+00,1.362035719e-01,2.414586152e-16,3.998340052e-18,7.666467083e-19,1.259252600e-02,-2.834720016e-01,-2.641729116e+00,-1.489835978e+00,-1.331447482e+00,-7.884386778e-01,1.280391216e-01,1.393341584e-01,4.346120644e+00,-1.498034855e+00,-3.425542266e-01,2.709346426e-02,3.811737309e-03,6.166726161e-01,-4.418612863e-02,1.016932797e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230348349e-01,2.249989472e-02,1.977986332e+00,7.000003755e-02,0,0
1.027000000e+01,9.454916486e-02,2.925175370e-01,5.443228724e-02,1.457378737e-01,9.640204027e-02,2.631387165e+01,4.595124197e+00,1.362030281e-01,3.334642112e-16,4.670885906e-18,3.066586833e-19,1.265267600e-02,-2.834748924e-01,-2.641727209e+00,-1.489842892e+00,-1.331425190e+00,-7.884488106e-01,1.280645728e-01,5.829388616e-02,4.331907623e+00,-1.493323748e+00,-3.396405088e-01,3.109951950e-02,2.424069041e-03,6.166735166e-01,-4.418684659e-02,1.016920344e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361347e-01,-1.230343208e-01,2.249996737e-02,1.977988886e+00,7.000002265e-02,0,0
1.028000000e+01,9.454876129e-02,2.925375435e-01,6.221364329e-02,1.457477702e-01,9.641036674e-02,2.607072730e+01,4.610079887e+00,1.362038956e-01,1.236439293e-16,4.336808690e-19,6.644885744e-19,1.135113400e-02,-2.834686637e-01,-2.641722202e+00,-1.489831805e+00,-1.331425905e+00,-7.884190083e-01,1.280003786e-01,1.341134623e-01,4.344537163e+00,-1.497267670e+00,-3.424983743e-01,2.694319883e-02,2.331231800e-03,6.166747808e-01,-4.418730644e-02,1.016918887e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850362539e-01,-1.230346039e-01,2.249998972e-02,1.977985625e+00,7.000005990e-02,0,0
1.029000000e+01,9.454555115e-02,2.925125559e-01,3.364919649e-02,1.457354098e-01,9.639649036e-02,2.579840848e+01,4.584092981e+00,1.362037217e-01,4.444702112e-16,6.708500942e-18,1.586282634e-19,1.169668800e-02,-2.834654450e-01,-2.641718388e+00,-1.489834070e+00,-1.331396699e+00,-7.883967757e-01,1.279973686e-01,5.893930665e-02,4.322810825e+00,-1.486007039e+00,-3.385644200e-01,2.973675864e-02,3.759001415e-03,6.166783214e-01,-4.418930529e-02,1.016894546e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358963e-01,-1.230338886e-01,2.249996550e-02,1.977991284e+00,7.000013068e-02,0,0
1.030000000e+01,9.454422741e-02,2.924941323e-01,4.069268855e-02,1.457262964e-01,9.638721859e-02,2.640155575e+01,4.560555564e+00,1.362031572e-01,2.224660274e-16,9.629277979e-18,3.636524639e-19,1.301803000e-02,-2.834664285e-01,-2.641720057e+00,-1.489841342e+00,-1.331384182e+00,-7.883968353e-01,1.280215979e-01,7.983020655e-02,4.299686264e+00,-1.480556310e+00,-3.347307582e-01,2.989837410e-02,2.577757869e-03,6.166797792e-01,-4.419034118e-02,1.016884804e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230347231e-01,2.249993943e-02,1.977986529e+00,7.000000402e-02,0,0
1.031000000e+01,9.454339473e-02,2.924797832e-01,1.011641970e-01,1.457191984e-01,9.637670116e-02,2.470637642e+01,4.615380274e+00,1.362043169e-01,2.719784198e-16,4.906538933e-18,2.637977740e-18,1.379252700e-02,-2.834607661e-01,-2.641709805e+00,-1.489826441e+00,-1.331374645e+00,-7.883648872e-01,1.280100048e-01,1.353889218e-01,4.350190876e+00,-1.496641895e+00,-3.444545202e-01,2.500098003e-02,5.772527144e-03,6.166811343e-01,-4.419147316e-02,1.016880054e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360155e-01,-1.230346784e-01,2.249989472e-02,1.977986882e+00,7.000010833e-02,0,0
1.032000000e+01,9.453955546e-02,2.924815766e-01,8.399015515e-02,1.457200855e-01,9.637686214e-02,2.711319866e+01,4.567393480e+00,1.362050580e-01,1.410363258e-16,3.878959614e-18,8.673617380e-19,1.141882500e-02,-2.834563851e-01,-2.641698837e+00,-1.489816904e+00,-1.331341267e+00,-7.883279920e-01,1.279272437e-01,6.569309439e-02,4.306312640e+00,-1.483059472e+00,-3.345914000e-01,3.194183686e-02,1.408642704e-03,6.166845301e-01,-4.419467286e-02,1.016850744e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359261e-01,-1.230346486e-01,2.250001952e-02,1.977991127e+00,7.000004128e-02,0,0
1.033000000e+01,9.453684318e-02,2.924536957e-01,3.065632189e-02,1.457062939e-01,9.636167139e-02,2.589049720e+01,4.562032810e+00,1.362055082e-01,4.455352818e-16,4.402715281e-18,6.901151231e-19,1.371202700e-02,-2.834543288e-01,-2.641690493e+00,-1.489811063e+00,-1.331314564e+00,-7.883103490e-01,1.279299408e-01,7.920779720e-02,4.301154183e+00,-1.480656763e+00,-3.357354919e-01,2.943759083e-02,3.582743522e-03,6.166864206e-01,-4.419630493e-02,1.016828337e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358367e-01,-1.230341941e-01,2.249988541e-02,1.977991559e+00,7.000011206e-02,0,0
1.034000000e+01,9.453279294e-02,2.924151633e-01,1.071514596e-01,1.456872333e-01,9.634184487e-02,2.472059014e+01,4.547059527e+00,1.362058667e-01,1.169234508e-16,3.878959614e-18,2.168404345e-19,1.341228400e-02,-2.834495008e-01,-2.641678572e+00,-1.489806294e+00,-1.331268430e+00,-7.883009911e-01,1.279325038e-01,8.842083685e-02,4.287574767e+00,-1.473442284e+00,-3.359018680e-01,2.712465389e-02,6.061308283e-03,6.166886626e-01,-4.419517844e-02,1.016788909e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850357175e-01,-1.230340078e-01,2.249978855e-02,1.977989358e+00,7.000017539e-02,0,0
1.035000000e+01,9.453308362e-02,2.924021136e-01,3.020425254e-02,1.456807780e-01,9.633537737e-02,2.601484437e+01,4.587097723e+00,1.362052247e-01,1.275729609e-16,7.872980193e-18,4.878909776e-19,1.208128100e-02,-2.834525108e-01,-2.641678810e+00,-1.489814520e+00,-1.331258416e+00,-7.883125544e-01,1.279600561e-01,7.430799636e-02,4.324925252e+00,-1.488478223e+00,-3.383945986e-01,2.958405188e-02,3.444589825e-03,6.166891543e-01,-4.419565956e-02,1.016793346e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230342686e-01,2.249998786e-02,1.977989594e+00,7.000000775e-02,0,0
1.036000000e+01,9.453251364e-02,2.924093036e-01,4.508646517e-02,1.456843346e-01,9.633794537e-02,2.623439295e+01,4.586281230e+00,1.362058208e-01,2.253688889e-16,3.903127821e-18,9.995850130e-19,1.271547700e-02,-2.834499776e-01,-2.641674995e+00,-1.489806890e+00,-1.331257105e+00,-7.882928252e-01,1.279260665e-01,7.633987413e-02,4.324033761e+00,-1.488370021e+00,-3.387034336e-01,3.012249726e-02,2.660110739e-03,6.166899523e-01,-4.419695416e-02,1.016790622e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361645e-01,-1.230344623e-01,2.249990776e-02,1.977988454e+00,7.000012323e-02,0,0
1.037000000e+01,9.453256669e-02,2.924181012e-01,4.638270279e-02,1.456886865e-01,9.634122113e-02,2.635459430e+01,4.610694148e+00,1.362061333e-01,3.384278338e-16,5.204170428e-18,6.505213035e-19,1.194717100e-02,-2.834478617e-01,-2.641675234e+00,-1.489802957e+00,-1.331264257e+00,-7.882756591e-01,1.279055178e-01,1.041024961e-01,4.345619541e+00,-1.498677078e+00,-3.410865074e-01,2.956276290e-02,2.657370898e-03,6.166906644e-01,-4.419814127e-02,1.016793979e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361049e-01,-1.230346784e-01,2.249986678e-02,1.977986961e+00,6.999997795e-02,0,0
1.038000000e+01,9.453081191e-02,2.924009913e-01,3.463057383e-02,1.456802228e-01,9.633352641e-02,2.579601832e+01,4.557767042e+00,1.362060857e-01,3.331595035e-16,5.786024465e-18,1.533293417e-19,1.330294300e-02,-2.834467888e-01,-2.641669750e+00,-1.489803433e+00,-1.331239104e+00,-7.882847190e-01,1.279096007e-01,5.554971686e-02,4.296590009e+00,-1.481796864e+00,-3.358334788e-01,3.083730369e-02,3.453015509e-03,6.166910398e-01,-4.419635487e-02,1.016774111e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230347827e-01,2.249987982e-02,1.977987472e+00,7.000004500e-02,0,0
1.039000000e+01,9.452960837e-02,2.924018617e-01,3.980024884e-02,1.456806534e-01,9.633542100e-02,2.649798236e+01,4.577268891e+00,1.362061911e-01,2.223493277e-16,4.422694427e-18,6.321930712e-19,1.197026100e-02,-2.834480703e-01,-2.641667128e+00,-1.489802003e+00,-1.331228495e+00,-7.882893085e-01,1.278913617e-01,6.204378770e-02,4.316015969e+00,-1.485085567e+00,-3.363205280e-01,3.081433485e-02,2.658287074e-03,6.166908078e-01,-4.419647604e-02,1.016761606e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230342910e-01,2.250001393e-02,1.977989319e+00,7.000000030e-02,0,0
1.040000000e+01,9.453199362e-02,2.924214286e-01,3.236378578e-02,1.456903324e-01,9.634321175e-02,2.601053904e+01,4.586839224e+00,1.362063032e-01,5.668413020e-16,2.211347214e-18,5.969269010e-19,1.213992100e-02,-2.834438384e-01,-2.641670942e+00,-1.489800692e+00,-1.331251502e+00,-7.882785797e-01,1.278821081e-01,6.643990609e-02,4.324539304e+00,-1.489098631e+00,-3.386877425e-01,3.008209853e-02,3.250281252e-03,6.166908122e-01,-4.419525771e-02,1.016784279e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230347604e-01,2.249986492e-02,1.977986175e+00,7.000003010e-02,0,0
1.041000000e+01,9.453430797e-02,2.924261799e-01,4.443826731e-02,1.456926827e-01,9.634509969e-02,2.601748433e+01,4.605921242e+00,1.362057353e-01,4.452464431e-16,6.258392107e-18,1.236180673e-18,1.296470000e-02,-2.834454477e-01,-2.641678810e+00,-1.489808083e+00,-1.331272960e+00,-7.882881761e-01,1.279169470e-01,1.758045247e-02,4.341392635e+00,-1.499693505e+00,-3.410789970e-01,3.295830060e-02,3.108396709e-03,6.166900770e-01,-4.419476436e-02,1.016806072e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359559e-01,-1.230347753e-01,2.249987423e-02,1.977987982e+00,7.000000030e-02,0,0
1.042000000e+01,9.453432267e-02,2.924264121e-01,5.287158863e-02,1.456927976e-01,9.634550769e-02,2.659921454e+01,4.552892692e+00,1.362054855e-01,2.222105614e-16,6.133173667e-18,1.167721477e-18,1.333070300e-02,-2.834492028e-01,-2.641687393e+00,-1.489811420e+00,-1.331293106e+00,-7.882835269e-01,1.279402524e-01,4.044648017e-02,4.293731288e+00,-1.476059991e+00,-3.336146623e-01,3.178989328e-02,2.266629274e-03,6.166898566e-01,-4.419769073e-02,1.016810008e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361645e-01,-1.230342984e-01,2.250020206e-02,1.977987669e+00,7.000005245e-02,0,0
1.043000000e+01,9.453830522e-02,2.924556895e-01,3.682068846e-02,1.457072801e-01,9.635790731e-02,2.625532462e+01,4.583945207e+00,1.362054349e-01,3.371349276e-16,2.602085214e-18,6.942281209e-19,1.418374100e-02,-2.834463120e-01,-2.641694784e+00,-1.489812255e+00,-1.331330657e+00,-7.882758975e-01,1.279370189e-01,5.767534198e-02,4.322470670e+00,-1.486934318e+00,-3.369351923e-01,3.102783904e-02,3.579551956e-03,6.166892576e-01,-4.419672359e-02,1.016848405e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358367e-01,-1.230340376e-01,2.250013873e-02,1.977992305e+00,7.000007480e-02,0,0
1.044000000e+01,9.454305928e-02,2.924654254e-01,3.796188516e-02,1.457120961e-01,9.636062553e-02,2.626563961e+01,4.591704177e+00,1.362047278e-01,1.123292055e-16,8.676327462e-18,9.817868239e-19,1.216572300e-02,-2.834479213e-01,-2.641708374e+00,-1.489821553e+00,-1.331376791e+00,-7.882830501e-01,1.280004084e-01,6.733491892e-02,4.328899641e+00,-1.491370833e+00,-3.386872062e-01,3.060527901e-02,2.912642488e-03,6.166880047e-01,-4.419640862e-02,1.016894570e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360751e-01,-1.230347753e-01,2.249993756e-02,1.977987236e+00,7.000003755e-02,0,0
1.045000000e+01,9.454691510e-02,2.924936475e-01,3.710808538e-02,1.457260565e-01,9.637182870e-02,2.649723177e+01,4.582502384e+00,1.362046697e-01,5.556249157e-16,5.057544570e-18,1.084202172e-18,1.175568800e-02,-2.834479511e-01,-2.641721487e+00,-1.489822626e+00,-1.331431031e+00,-7.882604003e-01,1.280108690e-01,6.433906635e-02,4.320921447e+00,-1.486767278e+00,-3.367370631e-01,3.081798911e-02,2.809832480e-03,6.166878499e-01,-4.419943289e-02,1.016938022e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360453e-01,-1.230344400e-01,2.250000089e-02,1.977990066e+00,7.000005618e-02,0,0
1.046000000e+01,9.455166541e-02,2.925218492e-01,3.568083392e-02,1.457400068e-01,9.638198227e-02,2.652433086e+01,4.584086848e+00,1.362049279e-01,7.410741938e-18,4.512157151e-18,2.168404345e-19,1.216134300e-02,-2.834480405e-01,-2.641732693e+00,-1.489819646e+00,-1.331490874e+00,-7.882328033e-01,1.280252934e-01,5.717802591e-02,4.322499372e+00,-1.487386920e+00,-3.365701675e-01,3.120922059e-02,2.956320312e-03,6.166873628e-01,-4.420306431e-02,1.016990947e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360155e-01,-1.230343357e-01,2.250003070e-02,1.977988573e+00,7.000001892e-02,0,0
1.047000000e+01,9.455561367e-02,2.925317932e-01,7.162590521e-02,1.457449258e-01,9.638334267e-02,2.693397120e+01,4.602048616e+00,1.362046031e-01,2.237541130e-16,1.040834086e-17,5.421010862e-19,1.104180200e-02,-2.834501266e-01,-2.641748190e+00,-1.489824176e+00,-1.331547499e+00,-7.882117033e-01,1.280798316e-01,3.713946314e-02,4.339188000e+00,-1.494349533e+00,-3.387892116e-01,3.252501228e-02,1.758108399e-03,6.166873619e-01,-4.420721964e-02,1.017037185e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230344325e-01,2.249997482e-02,1.977989437e+00,7.000006363e-02,0,0
1.048000000e+01,9.456358040e-02,2.925862879e-01,6.503662197e-02,1.457718821e-01,9.641007163e-02,2.569388794e+01,4.568928868e+00,1.362043706e-01,6.663602164e-16,1.015220886e-17,1.305552300e-18,1.243971500e-02,-2.834506929e-01,-2.641768217e+00,-1.489827394e+00,-1.331634641e+00,-7.882338166e-01,1.281143427e-01,8.466848670e-02,4.307025293e+00,-1.484630201e+00,-3.354144787e-01,2.868552193e-02,4.775491153e-03,6.166822915e-01,-4.420312069e-02,1.017104760e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361943e-01,-1.230348423e-01,2.249990962e-02,1.977985900e+00,6.999991462e-02,0,0
1.049000000e+01,9.456722141e-02,2.925975090e-01,4.223285212e-02,1.457774327e-01,9.641173145e-02,2.661712561e+01,4.589536427e+00,1.362040739e-01,2.275481821e-16,1.939479807e-18,1.084202172e-19,1.347957400e-02,-2.834526002e-01,-2.641781330e+00,-1.489831567e+00,-1.331684113e+00,-7.882068157e-01,1.281532496e-01,7.878572073e-02,4.327217200e+00,-1.489313401e+00,-3.373949696e-01,3.053031180e-02,2.617793645e-03,6.166830783e-01,-4.420818765e-02,1.017150400e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361049e-01,-1.230342761e-01,2.250009030e-02,1.977988965e+00,7.000004500e-02,0,0
1.050000000e+01,9.457108445e-02,2.926248539e-01,4.691820187e-02,1.457909591e-01,9.642383652e-02,2.612335805e+01,4.587122651e+00,1.362040526e-01,9.286038122e-17,4.271261210e-18,8.741117366e-19,1.189804000e-02,-2.834528089e-01,-2.641791582e+00,-1.489832044e+00,-1.331730485e+00,-7.882011533e-01,1.281639487e-01,7.936633932e-02,4.325616638e+00,-1.486557890e+00,-3.371614780e-01,2.977912557e-02,4.109558471e-03,6.166817134e-01,-4.420868414e-02,1.017188420e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850359857e-01,-1.230341643e-01,2.250019088e-02,1.977988730e+00,7.000006363e-02,0,0
1.051000000e+01,9.457469962e-02,2.926352992e-01,6.019145074e-02,1.457961260e-01,9.642756346e-02,2.677485485e+01,4.599661618e+00,1.362034904e-01,2.334621377e-16,6.314488766e-18,4.848699518e-19,1.204854100e-02,-2.834547460e-01,-2.641801834e+00,-1.489839435e+00,-1.331765175e+00,-7.882058024e-01,1.282050163e-01,1.389089305e-01,4.334162042e+00,-1.495680790e+00,-3.387231056e-01,2.884371278e-02,2.090260500e-03,6.166808623e-01,-4.420902969e-02,1.017224513e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361943e-01,-1.230347976e-01,2.249988355e-02,1.977986529e+00,6.999996305e-02,0,0
1.052000000e+01,9.457366181e-02,2.926385219e-01,4.951483034e-02,1.457977201e-01,9.642659104e-02,2.661936678e+01,4.554050017e+00,1.362035224e-01,4.365337790e-17,5.818439422e-18,2.168404345e-19,1.395925800e-02,-2.834481895e-01,-2.641803503e+00,-1.489839196e+00,-1.331764698e+00,-7.881719470e-01,1.281793416e-01,7.141422544e-02,4.292402841e+00,-1.482517333e+00,-3.326210985e-01,3.234187492e-02,2.996354237e-03,6.166840030e-01,-4.421037655e-02,1.017220816e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850358069e-01,-1.230343878e-01,2.249990031e-02,1.977991480e+00,7.000005618e-02,0,0
1.053000000e+01,9.457534726e-02,2.926202903e-01,3.790312319e-02,1.457887017e-01,9.641571429e-02,2.559836227e+01,4.599596890e+00,1.362037525e-01,2.306921348e-16,5.204170428e-18,7.608751328e-19,1.206890100e-02,-2.834499776e-01,-2.641800880e+00,-1.489836216e+00,-1.331770658e+00,-7.881757021e-01,1.282288432e-01,7.894126988e-02,4.336539227e+00,-1.492389214e+00,-3.411945128e-01,2.886898264e-02,3.830703147e-03,6.166830249e-01,-4.421071170e-02,1.017236961e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361049e-01,-1.230347082e-01,2.249999717e-02,1.977987354e+00,7.000003755e-02,0,0
1.054000000e+01,9.457468463e-02,2.926476959e-01,3.608905582e-02,1.458022581e-01,9.643039327e-02,2.628249042e+01,4.529193451e+00,1.362041751e-01,1.117517426e-16,8.148123768e-18,5.659701499e-19,1.272324700e-02,-2.834483683e-01,-2.641803265e+00,-1.489830852e+00,-1.331782341e+00,-7.881621122e-01,1.281732321e-01,6.850399546e-02,4.271904214e+00,-1.466292796e+00,-3.298620261e-01,2.995936043e-02,3.718563841e-03,6.166829471e-01,-4.421150630e-02,1.017231184e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850360751e-01,-1.230341643e-01,2.250017412e-02,1.977989515e+00,7.000009716e-02,0,0
1.055000000e+01,9.457752612e-02,2.926329069e-01,3.735099692e-02,1.457949426e-01,9.641992149e-02,2.645663533e+01,4.606094462e+00,1.362032598e-01,1.728206020e-17,3.252606517e-18,7.589415207e-19,1.449440400e-02,-2.834484875e-01,-2.641810894e+00,-1.489842772e+00,-1.331798792e+00,-7.881631255e-01,1.282443553e-01,1.217441511e-01,4.341094381e+00,-1.496657418e+00,-3.396516903e-01,2.879812469e-02,2.846063049e-03,6.166839129e-01,-4.421172620e-02,1.017262088e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850361049e-01,-1.230347082e-01,2.249996178e-02,1.977987904e+00,6.999995559e-02,0,0
1.056000000e+01,9.457869451e-02,2.926593157e-01,6.076317831e-02,1.458080059e-01,9.643123492e-02,2.605459902e+01,4.605821884e+00,1.362045443e-01,1.499206600e-16,3.540297800e-18,2.172635382e-19,1.461650500e-02,-2.834438086e-01,-2.641805649e+00,-1.489826322e+00,-1.331815004e+00,-7.881361842e-01,1.281875074e-01,6.982336275e-02,4.341544567e+00,-1.497305370e+00,-3.419016776e-01,2.974822550e-02,2.369533829e-03,6.166835028e-01,-4.421228970e-02,1.017274175e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850362837e-01,-1.230348721e-01,2.249993011e-02,1.977986686e+00,7.000003755e-02,0,0
